id,title,tags,poster_path,poster_url,genres
11423,Memories of Murder,"corruption rape detective assassin evidence suspect victim investigation police murder korea true torture crime brutality killer serial 1986 gyunggi province. the body of a young woman is found brutally raped and murdered. two months later, a series of rapes and murders commences under similar circumstances. and in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. a special task force is set up in the area, with two local detectives park doo-man and jo young-goo joined by a detective from seoul who requested to be assigned to the case. crime songkang-ho bongjoon-ho",/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,https://image.tmdb.org/t/p/w185/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,"['Crime', 'Drama', 'Thriller']"
142061,"Batman: The Dark Knight Returns, Part 2",dccomics future joker robin basedongraphicnovel dystopicfuture superpowers batman has stopped the reign of terror that the mutants had cast upon his city. now an old foe wants a reunion and the government wants the man of steel to put a stop to batman. action peterweller jayoliva,/arEZYd6uMOFTILne9Ux0A8qctMe.jpg,https://image.tmdb.org/t/p/w185/arEZYd6uMOFTILne9Ux0A8qctMe.jpg,"['Action', 'Animation']"
320007,Victoria,berlin longtake bulletwound bankrobbery realtime technomusic shotinasingletake runningfrompolice a young spanish woman who has newly moved to berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret. drama laiacosta sebastianschipper,/9P8QgfoMcFX7vp2Gj2cYFecHVRZ.jpg,https://image.tmdb.org/t/p/w185/9P8QgfoMcFX7vp2Gj2cYFecHVRZ.jpg,"['Drama', 'Romance', 'Thriller']"
400608,Bo Burnham: Make Happy,"stand-upcomedy combining his trademark wit and self-deprecating humor with original music, bo burnham offers up his unique twist on life in this stand-up special about life, death, sexuality, hypocrisy, mental illness and pringles cans. music boburnham boburnham",/qVThhskXZZHDfj4m8jOx2CxIVIW.jpg,https://image.tmdb.org/t/p/w185/qVThhskXZZHDfj4m8jOx2CxIVIW.jpg,"['Music', 'Comedy']"
26317,Man with a Movie Camera,"experimentalfilm a man travels around a city with a camera slung over his shoulder, documenting urban life with dazzling invention. drama mikhailkaufman dzigavertov",/vJgAdgJWX54v0oXfIvhwjlZnmgn.jpg,https://image.tmdb.org/t/p/w185/vJgAdgJWX54v0oXfIvhwjlZnmgn.jpg,"['Drama', 'Documentary']"
38286,Three Men and a Leg,"three friends leave milan by car heading south. two of them are married to two sisters, the third one is going to marry the third sister. the marriage is going to take place in the villa of their vulgar but very rich father in law. they are also bringing him a work of modern art: a wooden leg worth millions even if it doesn't look like it. comedy aldobaglio massimovenier",/yhgfM1WTHu4Uiwa47FAGmBk4V7x.jpg,https://image.tmdb.org/t/p/w185/yhgfM1WTHu4Uiwa47FAGmBk4V7x.jpg,['Comedy']
11645,Ran,"assassination gun castle power kingdom greed heirtothethrone epic revenge blood descentintomadness seppuku inheritancefight ruins musket feudaljapan blackwidow hopelessness shakespeare'skinglear set in japan in the 16th century (or so), an elderly warlord retires, handing over his empire to his three sons. however, he vastly underestimates how the new-found power will corrupt them, or cause them to turn on each other...and him... action akiraterao akirakurosawa",/jQnUtWaHYfqnXPOIf77K7Ycqk4M.jpg,https://image.tmdb.org/t/p/w185/jQnUtWaHYfqnXPOIf77K7Ycqk4M.jpg,"['Action', 'Drama', 'History']"
89708,Samsara,"eating aroundtheworld fastmotionscene balance skyline sunset modernlife moonrise samsara is a word that describes the ever turning wheel of life. it is a concept both intimate and vast - the perfect subject for filmmakers ron fricke and mark magidson, whose previous collaborations include chronos and baraka, and who, in the last 20 years, have travelled to over 58 countries together in the pursuit of unique imagery. samsara takes the form of a nonverbal, guided meditation that will transform viewers in countries around the world as they are swept along a journey of the soul. through powerful images pristinely photographed in 70mm and a dynamic music score, the film illuminates the links between humanity and the rest of the nature, showing how our life cycle mirrors the rhythm of the planet. drama marcosluna ronfricke",/qodkea4k0pNUmNTl5TJO2PdTqgW.jpg,https://image.tmdb.org/t/p/w185/qodkea4k0pNUmNTl5TJO2PdTqgW.jpg,"['Drama', 'Documentary']"
3112,The Night of the Hunter,"prison window fanatic count murder children money theft doll hymn classicnoir childrenontherun filmnoir in the deep south, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money. thriller robertmitchum charleslaughton",/rBka0nFWiHxabHRLr0KfIA8Yiaq.jpg,https://image.tmdb.org/t/p/w185/rBka0nFWiHxabHRLr0KfIA8Yiaq.jpg,"['Thriller', 'Crime']"
24480,Partly Cloudy,"americanfootball baby cloud alligator eel bone helmet dog stork thunder porcupine child short pixaranimation everyone knows that the stork delivers babies, but where do the storks get the babies from? the answer lies up in the stratosphere, where cloud people sculpt babies from clouds and bring them to life. gus, a lonely and insecure grey cloud, is a master at creating ""dangerous"" babies. crocodiles, porcupines, rams and more - gus's beloved creations are works of art, but more than a handful for his loyal delivery stork partner, peck. as gus's creations become more and more rambunctious, peck's job gets harder and harder. how will peck manage to handle both his hazardous cargo and his friend's fiery temperament? animation tonyfucile petersohn",/oqYX2AJV53ibLVPrUZ1Z5XlGv5U.jpg,https://image.tmdb.org/t/p/w185/oqYX2AJV53ibLVPrUZ1Z5XlGv5U.jpg,"['Animation', 'Family']"
113833,The Normal Heart,"gay aids homosexuality epidemic tvmovie the story of the onset of the hiv-aids crisis in new york city in the early 1980s, taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial. drama markruffalo ryanmurphy",/rQwdv1bNdc0OSG8svAEfWACcAAU.jpg,https://image.tmdb.org/t/p/w185/rQwdv1bNdc0OSG8svAEfWACcAAU.jpg,['Drama']
189197,The Pacific,"worldwarii miniseries a 10-part mini-series from the creators of ""band of brothers"" telling the intertwined stories of three marines during america's battle with the japanese in the pacific during world war ii. action jamesbadgedale grahamyost",,,"['Action', 'Adventure', 'Drama', 'History', 'War']"
68718,Django Unchained,"bountyhunter hero plantation society friendship friends revenge rivalry rescue shootout racism danger dentist django dualrole aftercreditsstinger oddcouple blackslave deadly chasesandraces 19thcentury with the help of a german bounty hunter, a freed slave sets out to rescue his wife from a brutal mississippi plantation owner. drama jamiefoxx quentintarantino",/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,https://image.tmdb.org/t/p/w185/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,"['Drama', 'Western']"
775,A Trip to the Moon,moon mushroom dream expedition cannon star earth satire alien astronomer short a trip to the moon is a science fiction film from the french film pioneer georges méliès from the year 1902 about a trip to the moon. the film was the first film with a self-contained plot and was the beginning of the science fiction genre. adventure georgesméliès georgesméliès,/9o0v5LLFk51nyTBHZSre6OB37n2.jpg,https://image.tmdb.org/t/p/w185/9o0v5LLFk51nyTBHZSre6OB37n2.jpg,"['Adventure', 'Fantasy', 'ScienceFiction']"
14160,Up,"agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring carl fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. but at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old wilderness explorer named russell) gives him a new lease on life. animation edasner petedocter",/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,https://image.tmdb.org/t/p/w185/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,"['Animation', 'Comedy', 'Family', 'Adventure']"
11324,Shutter Island,"basedonnovel island hurricane investigation psychiatrichospital u.s.marshal conspiracytheory 1950s world war ii soldier-turned-u.s. marshal teddy daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor. drama leonardodicaprio martinscorsese",/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,https://image.tmdb.org/t/p/w185/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,"['Drama', 'Thriller', 'Mystery']"
10681,WALL·E,"romanticcomedy wall·e is the last robot left on an earth that has been overrun with garbage and all humans have fled to outer space. for 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. when a ship arrives with a sleek new type of robot, wall·e thinks he's finally found a friend and stows away on the ship when it leaves. animation benburtt andrewstanton",/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,https://image.tmdb.org/t/p/w185/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,"['Animation', 'Family']"
177572,Big Hero 6,"brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother the special bond that develops between plus-sized inflatable robot baymax, and prodigy hiro hamada, who team up with a group of friends to form a band of high-tech heroes. adventure scottadsit chriswilliams",/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,https://image.tmdb.org/t/p/w185/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']"
24382,Big Deal on Madonna Street,"boxer burglary safecracker heistmovie peppe, formerly a boxer, organizes the break-in of a pawnshop. tiberio, an unemployed photographer, mario, a receiver, the sicilian michele and capannelle, an ex-jockey, are the other members of the gang. though they are advised by dante, a retired burglar, the task is not so easy... crime vittoriogassman mariomonicelli",/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,https://image.tmdb.org/t/p/w185/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,"['Crime', 'Comedy']"
614,Wild Strawberries,"adultery identity dream journeyinthepast professor self-awareness reality nightmare aging faith child acceptance professor of medicine isak borg travels to lund university in order to receive his anniversary title. along the road he meets strangers and relatives, and in his dreams he is confronted with his own past as well as fear of insufficiency. drama victorsjöström ingmarbergman",/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,https://image.tmdb.org/t/p/w185/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,['Drama']
37165,The Truman Show,"claustrophobia hiddencamera dystopia realityshow makebelieve pretend truman burbank is the star of ""the truman show"", a 24-hour-a-day ""reality"" tv show that broadcasts every aspect of his life -- live and in color -- without his knowledge. his entire life has been an unending soap opera for consumption by the rest of the world. and everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life. comedy jimcarrey peterweir",/vuza0WqY239yBXOadKlGwJsZJFE.jpg,https://image.tmdb.org/t/p/w185/vuza0WqY239yBXOadKlGwJsZJFE.jpg,"['Comedy', 'Drama']"
439,La Dolce Vita,femalenudity sea lovesickness sunrise irony newspaper photographer bar lossoflover desperation sadness nightlife dyinganddeath unsociability cowardliness ghost episodic journey of an italian journalist scouring rome in search of love. comedy marcellomastroianni federicofellini,/2KU52apQyvyZuPsqEGMcWb4BKu2.jpg,https://image.tmdb.org/t/p/w185/2KU52apQyvyZuPsqEGMcWb4BKu2.jpg,"['Comedy', 'Drama']"
315465,The Boy and the Beast,"fathersonrelationship training boy orphan beast surrogatefather shadow fathersonreunion human kyuta, a boy living in shibuya, and kumatetsu, a lonesome beast from jutengai, an imaginary world. one day, kyuta forays into the imaginary world and, as he's looking for his way back, meets kumatetsu who becomes his spirit guide. that encounter leads them to many adventures. fantasy kojiyakusho mamoruhosoda",/kzKJxfIdZ70nsPfKyq7hlYlJwSx.jpg,https://image.tmdb.org/t/p/w185/kzKJxfIdZ70nsPfKyq7hlYlJwSx.jpg,"['Fantasy', 'Action', 'Adventure', 'Animation']"
42044,Shoah,"claude lanzmann directed this 9 1/2 hour documentary of the holocaust without using a single frame of archive footage. he interviews survivors, witnesses, and ex-nazis (whom he had to film secretly since they only agreed to be interviewed by audio). his style of interviewing by asking for the most minute details is effective at adding up these details to give a horrifying portrait of the events of nazi genocide. he also shows, or rather lets some of his subjects themselves show, that the anti-semitism that caused 6 million jews to die in the holocaust is still alive in well in many people that still live in germany, poland, and elsewhere. documentary simonsrebnik claudelanzmann",/yvwF7dfSCybFcBOklUzKpE46bHM.jpg,https://image.tmdb.org/t/p/w185/yvwF7dfSCybFcBOklUzKpE46bHM.jpg,['Documentary']
14002,Baraka,"indigenous time community prayer spirituality pagan this is a paralyzingly beautiful documentary with a global vision: an odyssey through landscape and time, that is an attempt to capture the essence of life. documentary ronfricke",/ldEuJQ4z7zEvL7iXraESWBUfQcz.jpg,https://image.tmdb.org/t/p/w185/ldEuJQ4z7zEvL7iXraESWBUfQcz.jpg,['Documentary']
194,Amélie,"paris lovetriangle ghosttrain sex-shop shyness montmartre daughter gardengnome journeyroundtheworld photography at a tiny parisian café, the adorable yet painfully shy amélie (audrey tautou) accidentally discovers a gift for helping others. soon amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. but when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story? comedy audreytautou jean-pierrejeunet",/vZ9NhNbQQ3yhtiC5sbhpy5KTXns.jpg,https://image.tmdb.org/t/p/w185/vZ9NhNbQQ3yhtiC5sbhpy5KTXns.jpg,"['Comedy', 'Romance']"
266856,The Theory of Everything,"wifehusbandrelationship biography physicist basedonmemoirorautobiography stephenhawking fictionalizedbiography motorneurondisease als the theory of everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist stephen hawking, who falls deeply in love with fellow cambridge student jane wilde. drama eddieredmayne jamesmarsh",/kJuL37NTE51zVP3eG5aGMyKAIlh.jpg,https://image.tmdb.org/t/p/w185/kJuL37NTE51zVP3eG5aGMyKAIlh.jpg,"['Drama', 'Romance']"
324786,Hacksaw Ridge,"japan worldwarii violentfather pacifism bible biography war conscientiousobjector basedontruestory gore religion soldier religious alcoholic warhero medic u.s.military basedontrueevents historicaldrama 1940s wwii american army medic desmond t. doss, who served during the battle of okinawa, refuses to kill people and becomes the first conscientious objector in american history to receive the congressional medal of honor. drama andrewgarfield melgibson",/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,https://image.tmdb.org/t/p/w185/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,"['Drama', 'History', 'War']"
13223,Gran Torino,"rape warveteran immigration priest gang oldman teenager gangster detroit widower car hmong walt kowalski is a widower who holds onto his prejudices despite the changes in his michigan neighborhood and the world around him. kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. he is a korean war veteran whose prize possession is a 1972 gran torino he keeps in mint condition. when his neighbor thao, a young hmong teenager under pressure from his gang member cousin, tries to steal his gran torino, kowalski sets out to reform the youth. drawn against his will into the life of thao's family, kowalski is soon taking steps to protect them from the gangs that infest their neighborhood. drama clinteastwood clinteastwood",/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,https://image.tmdb.org/t/p/w185/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,['Drama']
5915,Into the Wild,"malenudity parentchildrelationship camping cuttingthecord self-discovery wilderness biography basedontruestory pubichair alaska journey the true story of top student and athlete, christopher mccandless, who after graduating from emory university in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to alaska to live in the wilderness. adventure emilehirsch seanpenn",/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg,https://image.tmdb.org/t/p/w185/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg,"['Adventure', 'Drama']"
115,The Big Lebowski,"whiterussian dude bowling vietnamveteran carpet nihilism heartattack kidnapping lsd marijuana losangeles millionaire cowboy ashes impregnation bowlingteam unemployed bowlingball weeds jeffrey ""the dude"" lebowski, a los angeles slacker who only wants to bowl and drink white russians, is mistaken for another jeffrey lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money. comedy jeffbridges joelcoen",/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,https://image.tmdb.org/t/p/w185/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,"['Comedy', 'Crime']"
71157,Polisse,"womandirector the daily grind for the cops of the police department's juvenile protection unit - taking in child molesters, busting underage pickpockets, interrogating abusive parents, confronting the excesses of teen sexuality, enjoying solidarity with colleagues and laughing uncontrollably at the most unthinkable moments. knowing the worst exists and living with it. how do these cops balance their private lives and the reality they confront every working day? fred, the group's hypersensitive wild card, is going to have a hard time facing the scrutiny of melissa, a photographer on a ministry of the interior assignment to document the unit. drama karinviard maïwenn",/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg,https://image.tmdb.org/t/p/w185/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg,['Drama']
314365,Spotlight,"childabuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholicchurch catholicism september112001 investigativejournalism cardinal christmas the true story of how the boston globe uncovered the massive scandal of child abuse and the cover-up within the local catholic archdiocese, shaking the entire catholic church to its core. drama markruffalo tommccarthy",/8DPGG400FgaFWaqcv11n8mRd2NG.jpg,https://image.tmdb.org/t/p/w185/8DPGG400FgaFWaqcv11n8mRd2NG.jpg,"['Drama', 'Thriller', 'History']"
627,Trainspotting,"londonengland alcohol sex basedonnovel drugaddiction drugdealer nightclub junkie heroin coldturkey modernsociety hallucination friendship surrealism darkcomedy stealing monologue cultfilm recoveringdrugaddict illegaldrugs drugdeal drugrehabilitation drugculture antihero renton, deeply immersed in the edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends. drama ewanmcgregor dannyboyle",/1jUC02qsqS2NxBMFarbIhcQtazV.jpg,https://image.tmdb.org/t/p/w185/1jUC02qsqS2NxBMFarbIhcQtazV.jpg,"['Drama', 'Crime']"
84334,Searching for Sugar Man,"1970s mayor southafrica musician icon musicbusiness election detroit reading recording citycouncil musictour two south africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock 'n' roller, rodriguez. the film won best documentary at the 85th academy awards. documentary denniscoffey malikbendjelloul",/ucM98HuBHSWmn44oiE83hIDc6VB.jpg,https://image.tmdb.org/t/p/w185/ucM98HuBHSWmn44oiE83hIDc6VB.jpg,"['Documentary', 'Music']"
3090,The Treasure of the Sierra Madre,"mexico gold goldrush greed friends money american bandit deadmule goldmine prospector fred c. dobbs and bob curtin, both down on their luck in tampico, mexico in 1925, meet up with a grizzled prospector named howard and decide to join with him in search of gold in the wilds of central mexico. through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster. action humphreybogart johnhuston",/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg,https://image.tmdb.org/t/p/w185/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg,"['Action', 'Adventure', 'Drama', 'Western']"
2108,The Breakfast Club,"highschool tardyhall teenager detention five high school students, all different stereotypes, meet in detention, where they pour their hearts out to each other, and discover how they have a lot more in common than they thought. comedy emilioestevez johnhughes",/wM9ErA8UVdcce5P4oefQinN8VVV.jpg,https://image.tmdb.org/t/p/w185/wM9ErA8UVdcce5P4oefQinN8VVV.jpg,"['Comedy', 'Drama']"
381284,Hidden Figures,"nasa sexism biography mathematics racialsegregation racism scientist spacerace blackwoman u.s.spaceprogram discrimination 1960s the untold story of katherine g. johnson, dorothy vaughan and mary jackson – brilliant african-american women working at nasa and serving as the brains behind one of the greatest operations in history – the launch of astronaut john glenn into orbit. the visionary trio crossed all gender and race lines to inspire generations to dream big. drama tarajip.henson theodoremelfi",/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,https://image.tmdb.org/t/p/w185/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,['Drama']
122906,About Time,"londonengland fathersonrelationship timetravel the night after another unsatisfactory new year party, tim's father tells his son that the men in his family have always had the ability to travel through time. tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. sadly, that turns out not to be as easy as he thinks. comedy domhnallgleeson richardcurtis",/iR1bVfURbN7r1C46WHFbwCkVve.jpg,https://image.tmdb.org/t/p/w185/iR1bVfURbN7r1C46WHFbwCkVve.jpg,"['Comedy', 'Drama', 'ScienceFiction']"
762,Monty Python and the Holy Grail,"holygrail monk scotlandyard swordplay camelot roundtable chapter aggressionbyanimal knight kingarthur weddingreception midnightmovie montypython knightsoftheroundtable anarchiccomedy king arthur, accompanied by his squire, recruits his knights of the round table, including sir bedevere the wise, sir lancelot the brave, sir robin the not-quite-so-brave-as-sir-lancelot and sir galahad the pure. on the way, arthur battles the black knight who, despite having had all his limbs chopped off, insists he can still fight. they reach camelot, but arthur decides not to enter, as ""it is a silly place"". adventure grahamchapman terrygilliam",/7nTkHjETdGMYK1phHwDbPsrzbYl.jpg,https://image.tmdb.org/t/p/w185/7nTkHjETdGMYK1phHwDbPsrzbYl.jpg,"['Adventure', 'Comedy', 'Fantasy']"
1091,The Thing,ice spacemarine paranoia snowstorm norwegian researchstation alienlife-form remake alien antarctica shapeshiftingalien sleddogs scientists in the antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills. horror kurtrussell johncarpenter,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,https://image.tmdb.org/t/p/w185/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,"['Horror', 'Mystery', 'ScienceFiction']"
235,Stand by Me,"basedonnovel friendship comingofage railroadtrack storywithinthestory  flippingcoin campfirestory referencetosuperman normandybeach child 1950s boys after the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy. crime wilwheaton robreiner",/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,https://image.tmdb.org/t/p/w185/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,"['Crime', 'Drama']"
14696,Ugetsu,"japan basedonnovel samurai greed bigamy tragedy ruralsetting ghost sengokuperiod warringstatesperiod in the civil wars of 16th century japan, two ambitious peasants in nakanogo want to make their fortunes. the potter genjuro intends to sell his wares for vast profits in the local city, omizo, while his brother-in-law tobei wishes to become a samurai. a respected sage warns them against seeking profit in times of war but his advice goes unheeded, and their insistency leads to the ruin of their families. fantasy masayukimori kenjimizoguchi",/r8RiuKTIYIJBjczBVsfeP5C00CJ.jpg,https://image.tmdb.org/t/p/w185/r8RiuKTIYIJBjczBVsfeP5C00CJ.jpg,"['Fantasy', 'Drama', 'Mystery']"
4348,Pride & Prejudice,"bachelor beautiful prejudice suitor perioddrama georgian pride 18thcentury oppositesattract pride & prejudice is a humorous story of love and life among english gentility during the georgian era. mr. bennet is an english gentleman living in hertfordshire with his overbearing wife and five daughters. if mr. bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages. drama keiraknightley joewright",/v5gShop7147X33ytbcC2u05KDuc.jpg,https://image.tmdb.org/t/p/w185/v5gShop7147X33ytbcC2u05KDuc.jpg,"['Drama', 'Romance']"
524,Casino,poker drugabuse 1970s overdose illegalprostitution the life of the gambling paradise – las vegas – and its dark mafia underbelly. drama robertdeniro martinscorsese,/gziIkUSnYuj9ChCi8qOu2ZunpSC.jpg,https://image.tmdb.org/t/p/w185/gziIkUSnYuj9ChCi8qOu2ZunpSC.jpg,"['Drama', 'Crime']"
10494,Perfect Blue,"japan career stalker singer animation femaleprotagonist splitpersonality j-pop anime mima kirigoe is a singer who leaves her trio to become an actress, a career move that angers her fans, who prefer to see her as the pop idol. plagued by self-doubt and tormented by humiliating compromises, she begins to be stalked, in her waking and sleeping moments, by an alter ego who claims to be ""the real mima"", until she collapses into madness as her coworkers are brutally slain around her. animation junkoiwao satoshikon",/6WTiOCfDPP8XV4jqfloiVWf7KHq.jpg,https://image.tmdb.org/t/p/w185/6WTiOCfDPP8XV4jqfloiVWf7KHq.jpg,"['Animation', 'Thriller']"
279,Amadeus,"italy composer opera talent musician marriagecrisis god murder viennaaustria envy 18thcentury the incredible story of genius musician wolfgang amadeus mozart, told in flashback by his peer and secret rival antonio salieri – now confined to an insane asylum. drama f.murrayabraham milošforman",/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,https://image.tmdb.org/t/p/w185/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,"['Drama', 'History', 'Music']"
11104,Chungking Express,"ex-girlfriend drugsmuggle girlfriend snackbar romance hongkong pineapple expirationdate flightattendant every day, cop 223 buys a can of pineapple with an expiration date of may 1, symbolizing the day he'll get over his lost love. he's also got his eye on a mysterious woman in a blond wig, oblivious of the fact she's a drug dealer. cop 663 is distraught with heartbreak over a breakup. but when his ex drops a spare set of his keys at a local cafe, a waitress lets herself into his apartment and spruces up his life. drama brigittelin wongkar-wai",/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,https://image.tmdb.org/t/p/w185/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,"['Drama', 'Comedy', 'Romance']"
213,North by Northwest,"assassination spy mountrushmorenationalmemorial mistakenidentity ontherun fugitive espionage advertising framed governmentagent advertising man roger thornhill is mistaken for a spy, triggering a deadly cross-country chase. mystery carygrant alfredhitchcock",/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg,https://image.tmdb.org/t/p/w185/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg,"['Mystery', 'Thriller']"
703,Annie Hall,"narration neurosis comedian jobinterview love singer jewish breakingthefourthwall talkingtotheaudience volkswagenbeetle in the city of new york, comedian alvy singer falls in love with the ditsy annie hall. comedy woodyallen woodyallen",/gBo4G0p8iVS998aYvXS656jbsH2.jpg,https://image.tmdb.org/t/p/w185/gBo4G0p8iVS998aYvXS656jbsH2.jpg,"['Comedy', 'Drama', 'Romance']"
360814,Dangal,"biography wrestling sport autobiography dangal is an extraordinary true story based on the life of mahavir singh and his two daughters, geeta and babita phogat. the film traces the inspirational journey of a father who trains his daughters to become world class wrestlers. drama aamirkhan niteshtiwari",/cJRPOLEexI7qp2DKtFfCh7YaaUG.jpg,https://image.tmdb.org/t/p/w185/cJRPOLEexI7qp2DKtFfCh7YaaUG.jpg,['Drama']
3083,Mr. Smith Goes to Washington,"corruption washingtond.c. senate senator governor politician camp conservative usapolitics politicaldrama naive and idealistic jefferson smith, leader of the boy rangers, is appointed on a lark by the spineless governor of his state. he is reunited with the state's senior senator--presidential hopeful and childhood hero, senator joseph paine. in washington, however, smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, jim taylor. taylor first tries to corrupt smith and then later attempts to destroy smith through a scandal. comedy jamesstewart frankcapra",/nDjg1fbNyq15excNDl3acd2IqAk.jpg,https://image.tmdb.org/t/p/w185/nDjg1fbNyq15excNDl3acd2IqAk.jpg,"['Comedy', 'Drama']"
895,Andrei Rublev,"painter rape russia artist power icon independentfilm teacher torture middleages an expansive russian drama, this film focuses on the life of revered religious icon painter andrei rublev. drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. but after rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. as he begins to ease his troubled soul, he takes steps towards becoming a painter once again. drama анатолійсолоніцин andreitarkovsky",/910xRIUmNJrWH2hkQifBJtoPp5R.jpg,https://image.tmdb.org/t/p/w185/910xRIUmNJrWH2hkQifBJtoPp5R.jpg,"['Drama', 'History']"
938,For a Few Dollars More,"bountyhunter ruralsetting potsmoking beard death mustache spaghettiwestern sombrero righthandman sidekick piano two bounty hunters are in pursuit of ""el indio,"" one of the most wanted fugitives in the western territories, and his gang. western clinteastwood sergioleone",/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,https://image.tmdb.org/t/p/w185/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,['Western']
23128,The Cove,"japan ocean dolphin nationalism suffering dyinganddeath whaling expose fishingboat activist cove the cove tells the amazing true story of how an elite team of individuals, films makers and free divers embarked on a covert mission to penetrate the hidden cove in japan, shining light on a dark and deadly secret. the shocking discoveries were only the tip of the iceberg. documentary joechisholm louiepsihoyos",/miodcVtQv2YxpKjjHJWcV0EDfSP.jpg,https://image.tmdb.org/t/p/w185/miodcVtQv2YxpKjjHJWcV0EDfSP.jpg,['Documentary']
